locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
17241	NP_417637.1	16131060	7023	3314036	3311364	-	b3168	infB	COG532	J	
17242	NP_417638.1	16131061	7023	3315548	3314061	-	b3169	nusA	COG195	K	
17243	NP_417639.6	226524751	7023	3316028	3315576	-	b3170	rimP	COG779	S	
1936953			7023	3316311	3316235	-	b3171	metY			
17244	NP_417640.1	16131063	7023	3316659	3318002	+	b3172	argG	COG137	E	6.3.4.5
17245	NP_417641.4	90111552	7023	3319635	3318010	-	b3173	yhbX	COG2194	R	
1936955			7023	3320180	3320094	-	b3174	leuU			
17246	NP_417642.1	16131065	7023	3320527	3320195	-	b3175	secG	COG1314	U	
17247	NP_417643.1	16131066	7023	3322092	3320755	-	b3176	glmM	COG1109	G	5.4.2.10
17248	NP_417644.4	90111553	7023	3322933	3322085	-	b3177	folP	COG294	H	2.5.1.15
17249	NP_417645.1	16131068	7023	3324957	3323023	-	b3178	ftsH	COG465	O	3.4.24.-
17250	NP_417646.1	16131069	7023	3325686	3325057	-	b3179	rrmJ	COG293	J	2.1.1.-
17251	NP_417647.1	16131070	7023	3325812	3326105	+	b3180	yhbY	COG1534	J	
17252	NP_417648.4	90111554	7023	3326737	3326261	-	b3181	greA	COG782	K	
17253	NP_417649.1	16131072	7023	3326985	3328418	+	b3182	dacB	COG2027	M	"3.4.16.4,3.4.99.-"
17254	NP_417650.1	16131073	7023	3329776	3328604	-	b3183	obgE	COG536	R	
17255	NP_417651.1	16131074	7023	3330757	3329792	-	b3184	yhbE	COG2962	R	
17256	NP_417652.1	16131075	7023	3331141	3330884	-	b3185	rpmA	COG211	J	
17257	NP_417653.1	16131076	7023	3331473	3331162	-	b3186	rplU	COG261	J	
17258	NP_417654.1	16131077	7023	3331732	3332703	+	b3187	ispB	COG142	H	2.5.1.-
17259	NP_417655.1	16131078	7023	3332931	3333209	+	b3188	sfsB	COG3423	K	
17260	NP_417656.1	16131079	7023	3334516	3333257	-	b3189	murA	COG766	M	2.5.1.7
17261	NP_417657.2	90111555	7023	3334825	3334571	-	b3190	yrbA	COG5007	K	
17262	NP_417658.4	90111556	7023	3335278	3334985	-	b3191	yrbB	COG3113	R	
17263	NP_417659.1	16131082	7023	3335913	3335278	-	b3192	yrbC	COG2854	Q	
17264	NP_417660.1	16131083	7023	3336483	3335932	-	b3193	yrbD			
17265	NP_417661.1	16131084	7023	3337270	3336488	-	b3194	yrbE	COG767	Q	
17266	NP_417662.1	16131085	7023	3338087	3337278	-	b3195	yrbF	COG1127	Q	
17267	NP_417663.1	16131086	7023	3338297	3339274	+	b3196	yrbG	COG530	P	
17268	NP_417664.1	16131087	7023	3339288	3340274	+	b3197	kdsD	COG794	M	5.3.1.13
17269	NP_417665.1	16131088	7023	3340295	3340861	+	b3198	kdsC	COG1778	R	3.1.3.45
17270	NP_417666.1	16131089	7023	3340858	3341433	+	b3199	yrbK	COG3117	S	
17271	NP_417667.1	16131090	7023	3341402	3341959	+	b3200	yhbN	COG1934	S	
17272	NP_417668.1	16131091	7023	3341966	3342691	+	b3201	yhbG	COG1137	R	3.6.3.-
17273	NP_417669.1	16131092	7023	3342739	3344172	+	b3202	rpoN	COG1508	K	
17274	NP_417670.1	16131093	7023	3344195	3344482	+	b3203	yhbH	COG1544	J	
17275	NP_417671.1	16131094	7023	3344600	3345091	+	b3204	ptsN	COG1762	GT	2.7.1.69
17276	NP_417672.1	16131095	7023	3345137	3345991	+	b3205	yhbJ	COG1660	R	
17277	NP_417673.1	16131096	7023	3345988	3346260	+	b3206	npr	COG1925	G	
17278	NP_417674.1	16131097	7023	3346474	3347106	+	b3207	yrbL			
17279	NP_417675.1	16131098	7023	3347831	3347103	-	b3208	mtgA			"2.4.1.-,2.4.2.-"
17280	NP_417676.2	90111557	7023	3348481	3347828	-	b3209	yhbL	COG3155	Q	
1936961			7023	3348599	3348719	+	b4450	arcZ			
1936962	YP_026207.1	49176326	7023	3351047	3348711	-	b3210	arcB	COG5002	T	"2.7.13.3,2.7.3.-"
17282	NP_417678.1	16131101	7023	3352072	3351143	-	b3211	yhcC	COG1242	R	
17283	NP_417679.1	16131102	7023	3352654	3357207	+	b3212	gltB	COG69	E	1.4.1.13
17284	NP_417680.1	16131103	7023	3357220	3358638	+	b3213	gltD	COG493	ER	1.4.1.13
17285	NP_417681.1	16131104	7023	3359198	3359962	+	b3214	gltF			
17286	NP_417682.1	16131105	7023	3360134	3360808	+	b3215	yhcA	COG3121	NU	
17287	NP_417683.1	16131106	7023	3360829	3363210	+	b3216	yhcD	COG3188	NU	
1936963			7023	3363207	3363573	+	b4569	yhcE			
17289	NP_417685.1	16131108	7023	3364740	3363724	-	b3218	insH-10	COG3039	L	
17290	NP_417686.1	16131109	7023	3364948	3365664	+	b3219	yhcF			
17291	NP_417687.1	16131110	7023	3365849	3366976	+	b3220	yhcG	COG4804	S	
17292	NP_417688.1	16131111	7023	3367500	3367036	-	b3221	yhcH	COG2731	G	
17293	NP_417689.4	90111558	7023	3368372	3367497	-	b3222	yhcI	COG1940	KG	
17294	NP_417690.1	16131113	7023	3369058	3368369	-	b3223	nanE	COG3010	G	5.1.3.9
17295	NP_417691.4	90111559	7023	3370596	3369106	-	b3224	nanT	COG2271	G	
17296	NP_417692.1	16131115	7023	3371598	3370705	-	b3225	nanA	COG329	EM	4.1.3.3
17297	NP_417693.3	49176329	7023	3372511	3371720	-	b3226	yhcK	COG2186	K	
17298	NP_417694.1	16131117	7023	3372891	3374258	+	b3227	dcuD	COG3069	C	
17299	NP_417695.1	16131118	7023	3374798	3374301	-	b3228	sspB	COG2969	R	
17300	NP_417696.1	16131119	7023	3375442	3374804	-	b3229	sspA	COG625	O	
17301	NP_417697.1	16131120	7023	3376229	3375837	-	b3230	rpsI	COG103	J	
17302	NP_417698.1	16131121	7023	3376673	3376245	-	b3231	rplM	COG102	J	
17303	NP_417699.1	16131122	7023	3378019	3376892	-	b3232	yhcM	COG1485	R	
17304	NP_417700.2	90111560	7023	3378213	3378611	+	b3233	yhcB	COG3105	S	
17305	NP_417701.1	16131124	7023	3378765	3380132	+	b3234	degQ	COG265	O	3.4.21.-
17306	NP_417702.1	16131125	7023	3380222	3381289	+	b3235	degS	COG265	O	3.4.21.-
17307	NP_417703.1	16131126	7023	3382290	3381352	-	b3236	mdh	COG39	C	1.1.1.37
17308	NP_417704.1	16131127	7023	3382725	3383195	+	b3237	argR	COG1438	K	
17309	NP_417705.2	90111561	7023	3383560	3383823	+	b3238	yhcN			
17310	NP_417706.1	16131129	7023	3384151	3383879	-	b3239	yhcO	COG2732	K	
17311	NP_417707.1	16131130	7023	3386210	3384243	-	b3240	aaeB	COG1289	S	
17312	NP_417708.1	16131131	7023	3387148	3386216	-	b3241	aaeA	COG1566	V	
17313	NP_417709.2	90111562	7023	3387359	3387156	-	b3242	yhcR			
17314	NP_417710.1	16131133	7023	3387542	3388471	+	b3243	aaeR	COG583	K	
17315	NP_417711.1	16131134	7023	3390050	3388605	-	b3244	tldD	COG312	R	
1936971	YP_026208.1	49176330	7023	3394280	3390480	-	b4472	yhdP	COG3164	S	
17317	NP_417713.2	90111563	7023	3395817	3394348	-	b3247	cafA	COG1530	J	"3.1.26.-,3.1.4.-"
17318	NP_417714.1	16131136	7023	3396400	3395807	-	b3248	yhdE	COG424	D	
17319	NP_417715.1	16131137	7023	3396897	3396409	-	b3249	mreD	COG2891	M	2.7.3.-
17320	NP_417716.1	16131138	7023	3398000	3396897	-	b3250	mreC	COG1792	M	
17321	NP_417717.2	90111564	7023	3399109	3398066	-	b3251	mreB	COG1077	D	
17322	NP_417718.1	16131140	7023	3401354	3399414	-	b3252	yhdA	COG5001	T	
17323	NP_417719.1	16131141	7023	3401506	3402480	+	b3253	yhdH	COG604	CR	
7497368			7023	3402517	3402659	+	b4697	yrdF			
3446211			7023	3402660	3403053	+	b4646	yrdE			
17325	NP_417721.1	16131143	7023	3403458	3403928	+	b3255	accB	COG511	I	
17326	NP_417722.1	16131144	7023	3403939	3405288	+	b3256	accC	COG439	I	"6.3.4.14,6.4.1.2"
17327	NP_417723.1	16131145	7023	3405397	3405639	+	b3257	yhdT	COG3924	S	
17328	NP_417724.4	90111565	7023	3405629	3407080	+	b3258	panF	COG4145	H	
17329	NP_417725.1	16131147	7023	3407092	3407973	+	b3259	prmA	COG2264	J	2.1.1.-
17330	NP_417726.1	16131148	7023	3408302	3409267	+	b3260	dusB	COG42	J	1.-.-.-
17331	NP_417727.1	16131149	7023	3409293	3409589	+	b3261	fis	COG2901	KL	
17332	NP_417728.4	90111566	7023	3409675	3410559	+	b3262	yhdJ	COG863	L	2.1.1.72
17333	NP_417729.1	16131151	7023	3410643	3410822	+	b3263	yhdU			
17334	NP_417730.1	16131152	7023	3411487	3410825	-	b3264	envR	COG1309	K	
17335	NP_417731.1	16131153	7023	3411886	3413043	+	b3265	acrE	COG845	M	
17336	NP_417732.1	16131154	7023	3413055	3416159	+	b3266	acrF	COG841	V	
17337	NP_417733.1	16131155	7023	3416412	3416633	+	b3267	yhdV			
17338			7023	3417064	3418088	+	b3268	yhdW			
1936976	YP_026209.1	49176333	7023	3418156	3419337	+	b3269	yhdX	COG4597	E	
17340	NP_417736.2	90111567	7023	3419347	3420450	+	b3270	yhdY	COG765	E	
17341	NP_417737.1	16131159	7023	3420458	3421216	+	b3271	yhdZ	COG1126	E	3.6.3.-
1936978			7023	3421564	3421445	-	b3272	rrfF			
1936979			7023	3421677	3421602	-	b3273	thrV			
1936980			7023	3421809	3421690	-	b3274	rrfD			
1936981			7023	3424805	3421902	-	b3275	rrlD			
1936982			7023	3425055	3424980	-	b3276	alaU			
1936983			7023	3425174	3425098	-	b3277	ileU			
1936984			7023	3426784	3425243	-	b3278	rrsD			
17342	NP_417738.4	90111568	7023	3427258	3427812	+	b3279	yrdA	COG663	R	
17343	NP_417739.1	16131161	7023	3428045	3427788	-	b3280	yrdB			
17344	NP_417740.1	16131162	7023	3428860	3428042	-	b3281	aroE	COG169	E	1.1.1.25
17345	NP_417741.1	16131163	7023	3429437	3428865	-	b3282	yrdC	COG9	J	
1936986	YP_026210.1	49176335	7023	3429984	3429442	-	b3283	yrdD	COG551	L	
17347	NP_417743.1	16131165	7023	3430486	3430013	-	b3284	smg	COG2922	S	
1936987	YP_026211.1	49176336	7023	3431582	3430458	-	b4473	smf	COG758	LU	
17349	NP_417745.1	16131166	7023	3431712	3432221	+	b3287	def	COG242	J	3.5.1.88
17350	NP_417746.1	16131167	7023	3432236	3433183	+	b3288	fmt	COG223	J	2.1.2.9
17351	NP_417747.1	16131168	7023	3433229	3434518	+	b3289	rsmB	COG144	J	2.1.1.-
17352	NP_417748.1	16131169	7023	3434540	3435916	+	b3290	trkA	COG569	P	
17353	NP_417749.1	16131170	7023	3436046	3436456	+	b3291	mscL	COG1970	M	
1936988	YP_588467.1	94541124	7023	3436671	3436453	-	b4550	yhdL	COG3036	S	
17355	NP_417751.1	16131171	7023	3437152	3436727	-	b3292	zntR	COG789	K	
17356	NP_417752.1	16131172	7023	3437531	3437163	-	b3293	yhdN			
17357	NP_417753.1	16131173	7023	3438021	3437638	-	b3294	rplQ	COG203	J	
17358	NP_417754.1	16131174	7023	3439051	3438062	-	b3295	rpoA	COG202	K	2.7.7.6
17359	NP_417755.1	16131175	7023	3439697	3439077	-	b3296	rpsD	COG522	J	
17360	NP_417756.1	16131176	7023	3440120	3439731	-	b3297	rpsK	COG100	J	
17361	NP_417757.1	16131177	7023	3440493	3440137	-	b3298	rpsM	COG99	J	
17362	NP_417758.1	16131178	7023	3440756	3440640	-	b3299	rpmJ	COG257	J	
17363	NP_417759.1	16131179	7023	3442119	3440788	-	b3300	secY	COG201	U	
17364	NP_417760.1	16131180	7023	3442561	3442127	-	b3301	rplO	COG200	J	
17365	NP_417761.1	16131181	7023	3442744	3442565	-	b3302	rpmD	COG1841	J	
17366	NP_417762.1	16131182	7023	3443251	3442748	-	b3303	rpsE	COG98	J	
17367	NP_417763.1	16131183	7023	3443619	3443266	-	b3304	rplR	COG256	J	
17368	NP_417764.1	16131184	7023	3444162	3443629	-	b3305	rplF	COG97	J	
17369	NP_417765.1	16131185	7023	3444567	3444175	-	b3306	rpsH	COG96	J	
17370	NP_417766.1	16131186	7023	3444906	3444601	-	b3307	rpsN	COG199	J
17371	NP_417767.1	16131187	7023	3445460	3444921	-	b3308	rplE	COG94	J
17372	NP_417768.1	16131188	7023	3445789	3445475	-	b3309	rplX	COG198	J
17373	NP_417769.1	16131189	7023	3446171	3445800	-	b3310	rplN	COG93	J
17374	NP_417770.1	16131190	7023	3446590	3446336	-	b3311	rpsQ	COG186	J
17375	NP_417771.1	16131191	7023	3446781	3446590	-	b3312	rpmC	COG255	J
17376	NP_417772.1	16131192	7023	3447191	3446781	-	b3313	rplP	COG197	J
17377	NP_417773.1	16131193	7023	3447905	3447204	-	b3314	rpsC	COG92	J
17378	NP_417774.1	16131194	7023	3448255	3447923	-	b3315	rplV	COG91	J
17379	NP_417775.1	16131195	7023	3448548	3448270	-	b3316	rpsS	COG185	J
17380	NP_417776.1	16131196	7023	3449386	3448565	-	b3317	rplB	COG90	J
17381	NP_417777.1	16131197	7023	3449706	3449404	-	b3318	rplW	COG89	J
17382	NP_417778.1	16131198	7023	3450308	3449703	-	b3319	rplD	COG88	J
17383	NP_417779.1	16131199	7023	3450948	3450319	-	b3320	rplC	COG87	J
17384	NP_417780.1	16131200	7023	3451292	3450981	-	b3321	rpsJ	COG51	J
17385	NP_417781.1	16131201	7023	3451949	3451530	-	b3322	pioO		
17386	NP_417782.1	16131202	7023	3453420	3451951	-	b3323	gspA			
17387	NP_417783.1	16131203	7023	3453600	3454415	+	b3324	gspC	COG3031	U	
17388	NP_417784.4	90111569	7023	3454399	3456351	+	b3325	yheF	COG1450	NU	
17389	NP_417785.1	16131205	7023	3456361	3457842	+	b3326	gspE	COG2804	NU	
17390	NP_417786.1	16131206	7023	3457839	3459035	+	b3327	gspF	COG1459	NU	
17391	NP_417787.1	16131207	7023	3459045	3459482	+	b3328	gspG	COG2165	NU	
17392	NP_417788.1	16131208	7023	3459490	3459999	+	b3329	gspH	COG2165	NU	
17393	NP_417789.4	90111570	7023	3459996	3460373	+	b3330	yheH			
17394	NP_417790.1	16131210	7023	3460366	3460953	+	b3331	gspJ	COG4795	U	
17395	NP_417791.1	16131211	7023	3460946	3461929	+	b3332	gspK	COG3156	U	
17396	NP_417792.2	90111571	7023	3461944	3463107	+	b3333	yheK	COG3297	U	
17397	NP_417793.2	90111572	7023	3463104	3463565	+	b3334	pshM			
17398	NP_417794.1	16131214	7023	3463565	3464242	+	b3335	gspO	COG1989	NOU	"2.1.1.-,3.4.23.43"
17399	NP_417795.1	16131215	7023	3464747	3464271	-	b3336	bfr	COG2193	P	
17400	NP_417796.1	16131216	7023	3465013	3464819	-	b3337	bfd	COG2906	P	
17401	NP_417797.1	16131217	7023	3467875	3465182	-	b3338	chiA			3.2.1.14
17402	NP_417798.1	16131218	7023	3469351	3468167	-	b3339	tufA	COG50	J	3.6.5.3
17403	NP_417799.1	16131219	7023	3471536	3469422	-	b3340	fusA	COG480	J	3.6.5.3
17404	NP_417800.1	16131220	7023	3472103	3471564	-	b3341	rpsG	COG49	J	
17405	NP_417801.1	16131221	7023	3472574	3472200	-	b3342	rpsL	COG48	J	
17406	NP_417802.1	16131222	7023	3472987	3472700	-	b3343	yheL	COG2168	P	2.8.-.-
17407	NP_417803.1	16131223	7023	3473354	3472995	-	b3344	yheM	COG2923	P	
17408	NP_417804.1	16131224	7023	3473740	3473354	-	b3345	yheN	COG1553	P	2.8.1.-
17409	NP_417805.4	90111573	7023	3474462	3473740	-	b3346	yheO	COG2964	S	
17410	NP_417806.1	16131226	7023	3475441	3474629	-	b3347	fkpA	COG545	O	5.2.1.8
17411	NP_417807.1	16131227	7023	3475662	3475880	+	b3348	slyX	COG2900	S	
17412	NP_417808.1	16131228	7023	3476519	3475929	-	b3349	slyD	COG1047	O	5.2.1.8
1936994	YP_588468.1	94541125	7023	3476814	3476614	-	b4551	yheV	COG3529	R	
17413	NP_417809.1	16131229	7023	3478629	3476824	-	b3350	kefB	COG475	P	
17414	NP_417810.1	16131230	7023	3479183	3478629	-	b3351	kefG	COG2249	R	1.6.99.-
17415	NP_417811.1	16131231	7023	3479311	3481224	+	b3352	yheS	COG488	R	
17416	NP_417812.1	16131232	7023	3481224	3482246	+	b3353	yheT	COG429	R	
17417	NP_417813.1	16131233	7023	3482240	3482458	+	b3354	yheU	COG3089	S	
17418	NP_417814.1	16131234	7023	3482512	3483381	+	b3355	prkB	COG3954	C	2.7.1.19
17419	NP_417815.1	16131235	7023	3483840	3483436	-	b3356	yhfA	COG1765	O	
17420	NP_417816.1	16131236	7023	3484142	3484774	+	b3357	crp	COG664	T	
17421	NP_417817.2	90111574	7023	3484813	3486915	+	b3358	yhfK	COG1289	S	5.3.3.2
17422	NP_417818.1	16131238	7023	3488202	3486982	-	b3359	argD	COG4992	E	"2.6.1.81,2.6.1.11"
17423	NP_417819.1	16131239	7023	3488851	3488288	-	b3360	pabA	COG512	EH	
17424	NP_417820.1	16131240	7023	3489485	3488883	-	b3361	fic	COG2184	D	
17425	NP_417821.1	16131241	7023	3489642	3489475	-	b3362	yhfG			
17426	NP_417822.1	16131242	7023	3490319	3489747	-	b3363	ppiA	COG652	O	5.2.1.8
17427	NP_417823.1	16131243	7023	3490590	3491771	+	b3364	tsgA	COG2814	G	
17428	NP_417824.1	16131244	7023	3492033	3494576	+	b3365	nirB	COG1251	C	1.7.1.4
17429	NP_417825.1	16131245	7023	3494573	3494899	+	b3366	nirD	COG2146	PR	1.7.1.4
1936996	YP_026212.2	90111575	7023	3495025	3495831	+	b3367	nirC	COG2116	P	
17431	NP_417827.1	16131246	7023	3495850	3497223	+	b3368	cysG	COG7	H	"2.1.1.107,4.99.1.4,1.3.1.76"
17432	NP_417828.1	16131247	7023	3497470	3497637	+	b3369	yhfL			
17433	NP_417829.2	90111576	7023	3497932	3499269	+	b3370	yhfM	COG531	E	
17434	NP_417830.4	90111577	7023	3499290	3500312	+	b3371	yhfN	COG2222	M	
1936999	YP_026213.1	49176341	7023	3500362	3501192	+	b4474	frlC	COG1082	G	5.3.1.-
17437	NP_417833.1	16131252	7023	3501189	3501974	+	b3374	frlD	COG524	G	
17438	NP_417834.6	90111578	7023	3502074	3502805	+	b3375	yhfR	COG2188	K	
17439	NP_417835.1	16131254	7023	3504042	3502957	-	b3376	yhfS	COG1167	KE	
17440	NP_417836.1	16131255	7023	3505358	3504054	-	b3377	yhfT			
17441	NP_417837.2	90111579	7023	3505723	3505370	-	b3378	yhfU			
17442	NP_417838.1	16131257	7023	3506612	3505734	-	b3379	php	COG1735	R	
17443	NP_417839.1	16131258	7023	3507835	3506609	-	b3380	yhfW	COG1015	G	
17444	NP_417840.1	16131259	7023	3508998	3507835	-	b3381	yhfX	COG3457	E	
17445	NP_417841.2	90111580	7023	3509444	3509082	-	b3382	yhfY			
1937003	YP_026214.1	49176343	7023	3510366	3509461	-	b3383	yhfZ			
17447	NP_417843.1	16131262	7023	3511660	3510656	-	b3384	trpS	COG180	J	6.1.1.2
17448	NP_417844.1	16131263	7023	3512411	3511653	-	b3385	gph	COG546	R	3.1.3.18
17449	NP_417845.1	16131264	7023	3513081	3512404	-	b3386	rpe	COG36	G	5.1.3.1
17450	NP_417846.1	16131265	7023	3513935	3513099	-	b3387	dam	COG338	L	2.1.1.72
17451	NP_417847.1	16131266	7023	3515328	3514042	-	b3388	damX	COG3266	S	
17452	NP_417848.1	16131267	7023	3516508	3515420	-	b3389	aroB	COG337	E	4.2.3.4
1937004	YP_026215.2	90111581	7023	3517086	3516565	-	b3390	aroK	COG703	E	2.7.1.71
17454	NP_417850.1	16131268	7023	3518725	3517487	-	b3391	hofQ	COG4796	U	
17455	NP_417851.4	90111582	7023	3519041	3518637	-	b3392	yrfA			
17456	NP_417852.1	16131270	7023	3519471	3519031	-	b3393	yrfB			
17457	NP_417853.1	16131271	7023	3519994	3519455	-	b3394	yrfC	COG3166	NU	
17458	NP_417854.4	90111583	7023	3520773	3519994	-	b3395	yrfD			
17459	NP_417855.4	90111584	7023	3520893	3523445	+	b3396	mrcA	COG5009	M	"2.4.1.-,2.4.2.-,3.4.-.-"
17460	NP_417856.1	16131274	7023	3524171	3523611	-	b3397	nudE			3.6.1.-
17461	NP_417857.1	16131275	7023	3524491	3526626	+	b3398	yrfF			
17462	NP_417858.4	90111585	7023	3526691	3527359	+	b3399	yrfG	COG1011	R	
17463	NP_417859.1	16131277	7023	3527370	3527771	+	b3400	hslR	COG1188	J	
17464	NP_417860.2	90111586	7023	3527796	3528674	+	b3401	yrfI	COG1281	O	
17465	NP_417861.1	16131279	7023	3530461	3528737	-	b3402	yhgE			
17466	NP_417862.1	16131280	7023	3530840	3532462	+	b3403	pck	COG1866	C	4.1.1.49
17467	NP_417863.1	16131281	7023	3533890	3532538	-	b3404	envZ	COG2972	T	"2.7.13.3,2.7.3.-"
17468	NP_417864.1	16131282	7023	3534606	3533887	-	b3405	ompR	COG745	TK	
1937010	YP_026216.2	90111587	7023	3534834	3535310	+	b3406	greB	COG782	K	
17470	NP_417866.4	90111588	7023	3535407	3537728	+	b3407	yhgF	COG2183	K	
17471	NP_417867.1	16131284	7023	3538185	3538412	+	b3408	feoA	COG1918	P	
17472	NP_417868.1	16131285	7023	3538429	3540750	+	b3409	feoB	COG370	P	
17473	NP_417869.1	16131286	7023	3540750	3540986	+	b3410	yhgG			
17474	NP_417870.1	16131287	7023	3541189	3542067	+	b3411	yhgA	COG5464	S	
17475	NP_417871.1	16131288	7023	3542866	3542096	-	b3412	bioH	COG596	R	
17476	NP_417872.2	90111589	7023	3542904	3543587	+	b3413	yhgH	COG1040	R	
17477	NP_417873.1	16131290	7023	3543646	3544221	+	b3414	gntY	COG316	S	
1937013	YP_026217.1	49176350	7023	3544581	3545897	+	b3415	gntT	COG2610	GE	
17479	NP_417875.1	16131292	7023	3548092	3546008	-	b3416	malQ	COG1640	G	2.4.1.25
1937014	YP_026218.1	49176351	7023	3550495	3548102	-	b3417	malP	COG58	G	2.4.1.1
17481	NP_417877.1	16131294	7023	3551107	3553812	+	b3418	malT	COG2909	K	
1937015	YP_026219.1	49176352	7023	3554871	3553855	-	b4475	rtcA	COG430	A	6.5.1.4
17483	NP_417879.1	16131295	7023	3556101	3554875	-	b3421	rtcB	COG1690	S	
17484	NP_417880.1	16131296	7023	3556290	3557888	+	b3422	rtcR	COG4650	KT	
17485	NP_417881.1	16131297	7023	3558628	3557870	-	b3423	glpR	COG1349	KG	
1937016	YP_026220.1	49176353	7023	3559475	3558645	-	b3424	glpG	COG705	R	3.4.21.-
17487	NP_417883.1	16131299	7023	3559846	3559520	-	b3425	glpE	COG607	P	2.8.1.1
17488	NP_417884.1	16131300	7023	3560036	3561541	+	b3426	glpD	COG578	C	"1.1.5.3,1.1.99.5"
17489			7023	3562028	3561810	-	b3427	yzgL			
17490	NP_417886.1	16131302	7023	3564604	3562157	-	b3428	glgP	COG58	G	2.4.1.1
17491	NP_417887.1	16131303	7023	3566056	3564623	-	b3429	glgA	COG297	G	2.4.1.21
17492	NP_417888.1	16131304	7023	3567351	3566056	-	b3430	glgC	COG448	G	2.7.7.27
17493	NP_417889.1	16131305	7023	3569342	3567369	-	b3431	glgX	COG1523	G	3.2.1.-
17494	NP_417890.1	16131306	7023	3571525	3569339	-	b3432	glgB	COG296	G	2.4.1.18
17495	NP_417891.1	16131307	7023	3572901	3571798	-	b3433	asd	COG136	E	1.2.1.11
17496	NP_417892.1	16131308	7023	3573094	3573687	+	b3434	yhgN	COG2095	U	2.6.1.85
1937018	YP_026221.1	49176355	7023	3575084	3573744	-	b4476	gntU	COG2610	GE	
17498	NP_417894.2	90111591	7023	3575615	3575088	-	b3437	gntK	COG3265	G	2.7.1.12
1937020	YP_026222.1	49176356	7023	3576749	3575754	-	b3438	gntR	COG1609	K	
17500	NP_417896.1	16131311	7023	3577668	3576973	-	b3439	yhhW	COG1741	R	
17501	NP_417897.1	16131312	7023	3578828	3577791	-	b3440	yhhX	COG673	R	1.-.-.-
1937021			7023	3579039	3578950	-	b4451	ryhB			
17502	NP_417898.1	16131313	7023	3579161	3579649	+	b3441	yhhY	COG1670	J	2.3.1.-
17503	NP_417899.1	16131314	7023	3579886	3581064	+	b3442	yhhZ	COG3157	S	
17504			7023	3581061	3581441	+	b3443	yrhA			
17505	NP_417901.1	16131316	7023	3581506	3581781	+	b3444	insA-6	COG3677	L	
17506	NP_417902.1	16131317	7023	3581700	3582203	+	b3445	insB-6	COG1662	L	
3446212	YP_001165327.1	145698318	7023	3582427	3582582	+	b4612	yrhD			
17507	NP_417903.1	16131318	7023	3582782	3583066	+	b3446	yrhB			
17508	NP_417904.1	16131319	7023	3584846	3583104	-	b3447	ggt	COG405	E	2.3.2.2
17509	NP_417905.1	16131320	7023	3584966	3585406	+	b3448	yhhA			
17510	NP_417906.1	16131321	7023	3586136	3585393	-	b3449	ugpQ	COG584	C	3.1.4.46
17511	NP_417907.2	90111593	7023	3587203	3586133	-	b3450	ugpC	COG3839	G	3.6.3.20
17512	NP_417908.1	16131323	7023	3588050	3587205	-	b3451	ugpE	COG395	G	
17513	NP_417909.1	16131324	7023	3588934	3588047	-	b3452	ugpA	COG1175	G	
17514	NP_417910.1	16131325	7023	3590348	3589032	-	b3453	ugpB	COG1653	G	
17515	NP_417911.4	90111594	7023	3591460	3590747	-	b3454	livF	COG410	E	
17516	NP_417912.1	16131327	7023	3592229	3591462	-	b3455	livG	COG411	E	
17517	NP_417913.1	16131328	7023	3593503	3592226	-	b3456	livM	COG4177	E	
17518	NP_417914.1	16131329	7023	3594426	3593500	-	b3457	livH	COG559	E	
17519	NP_417915.1	16131330	7023	3595583	3594474	-	b3458	livK	COG683	E	
17520	NP_417916.1	16131331	7023	3596007	3596390	+	b3459	yhhK			
1937025	YP_026223.1	49176358	7023	3597681	3596578	-	b3460	livJ	COG683	E	
17522	NP_417918.1	16131333	7023	3598806	3597952	-	b3461	rpoH	COG568	K	
17523	NP_417919.1	16131334	7023	3600109	3599051	-	b3462	ftsX	COG2177	D	
17524	NP_417920.1	16131335	7023	3600770	3600102	-	b3463	ftsE	COG2884	D	
17525	NP_417921.1	16131336	7023	3602266	3600773	-	b3464	ftsY	COG552	U	
17526	NP_417922.1	16131337	7023	3602416	3603012	+	b3465	yhhF	COG742	L	"2.1.1.52,2.1.1.-"
17527	NP_417923.1	16131338	7023	3603002	3603271	+	b3466	yhhL	COG3776	S	
17528	NP_417924.1	16131339	7023	3603633	3603274	-	b3467	yhhM			
17529	NP_417925.1	16131340	7023	3603774	3604400	+	b3468	yhhN	COG3714	S	
17530	NP_417926.1	16131341	7023	3604474	3606672	+	b3469	zntA	COG2217	P	3.6.3.-
17531	NP_417927.1	16131342	7023	3607019	3606774	-	b3470	yhhP	COG425	O	2.8.1.-
17532	NP_417928.1	16131343	7023	3607240	3607905	+	b3471	yhhQ	COG1738	S	
17533	NP_417929.4	90111595	7023	3607978	3608535	+	b3472	b3472			
17534	NP_417930.2	90111596	7023	3609756	3608539	-	b3473	yhhS	COG2271	G	
17535	NP_417931.4	90111597	7023	3609888	3610937	+	b3474	yhhT	COG628	R	
17536	NP_417932.1	16131347	7023	3610992	3611579	+	b3475	acpT	COG2091	H	2.7.8.-
17537	NP_417933.1	16131348	7023	3611690	3613264	+	b3476	nikA	COG747	E	
17538	NP_417934.1	16131349	7023	3613264	3614208	+	b3477	nikB	COG601	EP	3.6.3.24
17539	NP_417935.1	16131350	7023	3614205	3615038	+	b3478	nikC	COG1173	EP	3.6.3.24
