locusId	accession	GI	scaffoldId	start	stop	strand	sysName	name	COG	COGFun	EC
3475223	YP_001459883.1	157162565	57075	3282990	3283292	+	EcHS_A3271	EcHS_A3271			
3475224	YP_001459884.1	157162566	57075	3283497	3284741	+	EcHS_A3272	sstT	COG3633	E	
3475225	YP_001459885.1	157162567	57075	3285297	3284746	-	EcHS_A3273	EcHS_A3273			
3475226	YP_001459886.1	157162568	57075	3286867	3285380	-	EcHS_A3274	uxaA	COG2721	G	4.2.1.7
3475227	YP_001459887.1	157162569	57075	3288294	3286882	-	EcHS_A3275	uxaC	COG1904	G	5.3.1.12
3475228	YP_001459888.1	157162570	57075	3288777	3290075	+	EcHS_A3276	EcHS_A3276	COG2271	G	
3475229	YP_001459889.1	157162571	57075	3291251	3290163	-	EcHS_A3277	EcHS_A3277			
3475230	YP_001459890.1	157162572	57075	3293950	3291248	-	EcHS_A3278	EcHS_A3278			
3475231	YP_001459891.1	157162573	57075	3294523	3294023	-	EcHS_A3279	EcHS_A3279			
3475232	YP_001459892.1	157162574	57075	3295269	3294553	-	EcHS_A3280	EcHS_A3280	COG3121	NU	
3475233	YP_001459893.1	157162575	57075	3295565	3296341	+	EcHS_A3281	exuR	COG2186	K	
3475234	YP_001459894.1	157162576	57075	3296686	3297348	+	EcHS_A3282	EcHS_A3282	COG586	S	
3475235	YP_001459895.1	157162577	57075	3297352	3297735	+	EcHS_A3283	EcHS_A3283			
3475236	YP_001459896.1	157162578	57075	3297815	3297720	-	EcHS_A3284	EcHS_A3284		
3475237	YP_001459897.1	157162579	57075	3297882	3298250	+	EcHS_A3285	EcHS_A3285		
3475238	YP_001459898.1	157162580	57075	3298288	3298593	+	EcHS_A3286	EcHS_A3286	COG4575	S
3475239	YP_001459899.1	157162581	57075	3298596	3299000	+	EcHS_A3287	EcHS_A3287	COG5393	S
3475240	YP_001459900.1	157162582	57075	3298990	3299289	+	EcHS_A3288	EcHS_A3288		
3475241	YP_001459901.1	157162583	57075	3299475	3299867	+	EcHS_A3289	EcHS_A3289	COG2259	S
3475242	YP_001459902.1	157162584	57075	3299937	3300923	+	EcHS_A3290	EcHS_A3290	COG435	O
3475243	YP_001459903.1	157162585	57075	3300962	3301057	+	EcHS_A3291	EcHS_A3291		
3475244	YP_001459904.1	157162586	57075	3301194	3301580	+	EcHS_A3292	EcHS_A3292	COG3152	S
3475245	YP_001459905.1	157162587	57075	3301673	3301765	+	EcHS_A3293	EcHS_A3293		
3475246	YP_001459906.1	157162588	57075	3301822	3302178	+	EcHS_A3294	EcHS_A3294	COG3152	S
3475247	YP_001459907.1	157162589	57075	3303125	3302229	-	EcHS_A3295	EcHS_A3295	COG583	K
3475248	YP_001459908.1	157162590	57075	3303230	3303931	+	EcHS_A3296	EcHS_A3296	COG1741	R
3475249	YP_001459909.1	157162591	57075	3303954	3304118	+	EcHS_A3297	EcHS_A3297		
3475250	YP_001459910.1	157162592	57075	3305489	3304179	-	EcHS_A3298	EcHS_A3298	COG3681	S
3475251	YP_001459911.1	157162593	57075	3306848	3305517	-	EcHS_A3299	EcHS_A3299	COG814	E
3475252	YP_001459912.1	157162594	57075	3308487	3307123	-	EcHS_A3300	sdaA1	COG1760	E	"4.1.3.17,4.3.1.17"
3475253	YP_001459913.1	157162595	57075	3308948	3308559	-	EcHS_A3301	EcHS_A3301	COG251	J	
3475254	YP_001459914.1	157162596	57075	3311256	3308962	-	EcHS_A3302	pflB1	COG1882	C	2.3.1.54
3475255	YP_001459915.1	157162597	57075	3312498	3311290	-	EcHS_A3303	tdcD	COG282	C	"2.7.2.1,2.7.2.15"
3475256	YP_001459916.1	157162598	57075	3313855	3312524	-	EcHS_A3304	tdcC	COG814	E	
3475257	YP_001459917.1	157162599	57075	3314866	3313877	-	EcHS_A3305	tdcB	COG1171	E	4.3.1.19
3475258	YP_001459918.1	157162600	57075	3315903	3314965	-	EcHS_A3306	tdcA	COG583	K	
3475259	YP_001459919.1	157162601	57075	3316218	3316436	+	EcHS_A3307	tdcR			
3475260	YP_001459920.1	157162602	57075	3316655	3316518	-	EcHS_A3308	EcHS_A3308			
3475261	YP_001459921.1	157162603	57075	3316671	3317231	+	EcHS_A3309	EcHS_A3309			
3475262			57075	3317253	3318356	+	EcHS_A3310	EcHS_A3310			
3475263	YP_001459922.1	157162604	57075	3318673	3318521	-	EcHS_A3311	EcHS_A3311			
3475264	YP_001459923.1	157162605	57075	3318883	3318674	-	EcHS_A3312	EcHS_A3312			
3475265			57075	3319152	3318852	-	EcHS_A4778	EcHS_A4778			
3475266	YP_001459924.1	157162606	57075	3320390	3319245	-	EcHS_A3313	garK	COG1929	G	2.7.1.31
3475267	YP_001459925.1	157162607	57075	3321371	3320487	-	EcHS_A3314	garR	COG2084	I	1.1.1.60
3475268	YP_001459926.1	157162608	57075	3322177	3321407	-	EcHS_A3315	garL	COG3836	G	"2.1.2.20,4.1.2.20"
3475269	YP_001459927.1	157162609	57075	3323527	3322193	-	EcHS_A3316	garP	COG2271	G	
3475270	YP_001459928.1	157162610	57075	3323736	3323855	+	EcHS_A3317	EcHS_A3317			
3475271	YP_001459929.1	157162611	57075	3323902	3325473	+	EcHS_A3318	garD	COG2721	G	4.2.1.42
3475272	YP_001459930.1	157162612	57075	3325622	3325957	+	EcHS_A3319	sohA	COG2002	K	
3475273	YP_001459931.1	157162613	57075	3325957	3326421	+	EcHS_A3320	EcHS_A3320			
3475274	YP_001459932.1	157162614	57075	3327285	3326476	-	EcHS_A3321	EcHS_A3321	COG1349	KG	
3475275	YP_001459933.1	157162615	57075	3327534	3328814	+	EcHS_A3322	EcHS_A3322	COG4573	G	"2.7.1.144,4.1.2.40"
3475276	YP_001459934.1	157162616	57075	3328837	3329310	+	EcHS_A3323	agaV	COG3444	G	2.7.1.69
3475277	YP_001459935.1	157162617	57075	3329321	3330100	+	EcHS_A3324	agaW	COG3715	G	
3475278	YP_001459936.1	157162618	57075	3330090	3330968	+	EcHS_A3325	agaE	COG3716	G	
3475279	YP_001459937.1	157162619	57075	3330986	3331420	+	EcHS_A3326	agaF	COG2893	G	2.7.1.69
3475280	YP_001459938.1	157162620	57075	3331417	3332550	+	EcHS_A3327	nagA1	COG1820	G	3.5.1.25
3475281	YP_001459939.1	157162621	57075	3332901	3334055	+	EcHS_A3328	EcHS_A3328	COG2222	M	5.-.-.-
3475282	YP_001459940.1	157162622	57075	3334068	3334928	+	EcHS_A3329	agaY	COG191	G	"4.1.2.-,4.1.2.40"
3475283	YP_001459941.1	157162623	57075	3335095	3335571	+	EcHS_A3330	agaB	COG3444	G	2.7.1.69
3475284	YP_001459942.1	157162624	57075	3335610	3336413	+	EcHS_A3331	agaC	COG3715	G	
3475285	YP_001459943.1	157162625	57075	3336403	3337194	+	EcHS_A3332	agaD	COG3716	G	
3475286	YP_001459944.1	157162626	57075	3337195	3337950	+	EcHS_A3333	agaI	COG363	G	5.3.1.-
3475287	YP_001459945.1	157162627	57075	3338351	3338935	+	EcHS_A3334	EcHS_A3334	COG3539	NU	
3475288	YP_001459946.1	157162628	57075	3339015	3339710	+	EcHS_A3335	EcHS_A3335	COG3121	NU	
3475289	YP_001459947.1	157162629	57075	3339740	3342256	+	EcHS_A3336	EcHS_A3336	COG3188	NU	
3475290	YP_001459948.1	157162630	57075	3342267	3343358	+	EcHS_A3337	EcHS_A3337	COG3539	NU	
3475291	YP_001459949.1	157162631	57075	3344261	3343401	-	EcHS_A3338	EcHS_A3338	COG313	R	
3475292	YP_001459950.1	157162632	57075	3344326	3346362	+	EcHS_A3339	EcHS_A3339			
3475293	YP_001459951.1	157162633	57075	3346446	3346715	+	EcHS_A3340	EcHS_A3340	COG792	L	
3475294	YP_001459952.1	157162634	57075	3346735	3347325	+	EcHS_A3341	diaA	COG279	G	
3475295	YP_001459953.1	157162635	57075	3347335	3347910	+	EcHS_A3342	EcHS_A3342	COG2823	R	
3475296	YP_001459954.1	157162636	57075	3349064	3348024	-	EcHS_A3343	EcHS_A3343	COG701	R	
3475297	YP_001459955.1	157162637	57075	3349772	3349137	-	EcHS_A3344	EcHS_A3344	COG702	MG	
3475298	YP_001459956.1	157162638	57075	3349900	3350418	+	EcHS_A3345	EcHS_A3345	COG693	R	3.2.-.-
3475299	YP_001459957.1	157162639	57075	3350841	3350398	-	EcHS_A3346	EcHS_A3346	COG3787	S	
3475300	YP_001459958.1	157162640	57075	3350892	3351194	+	EcHS_A3347	EcHS_A3347	COG2827	L	
3475301	YP_001459959.1	157162641	57075	3351684	3351181	-	EcHS_A3348	EcHS_A3348	COG3153	R	2.3.1.-
3475302	YP_001459960.1	157162642	57075	3352202	3351678	-	EcHS_A3349	EcHS_A3349	COG3154	I	
3475303	YP_001459961.1	157162643	57075	3352411	3353406	+	EcHS_A3350	EcHS_A3350	COG826	O	3.4.-.-
3475304	YP_001459962.1	157162644	57075	3353415	3354293	+	EcHS_A3351	EcHS_A3351	COG826	O	3.4.-.-
3475305	YP_001459963.1	157162645	57075	3354374	3355381	+	EcHS_A3352	EcHS_A3352	COG2141	C	1.-.-.-
3475306	YP_001459964.1	157162646	57075	3356743	3355499	-	EcHS_A3353	mtr	COG814	E	
3475307	YP_001459965.1	157162647	57075	3358852	3356897	-	EcHS_A3354	deaD	COG513	LKJ	3.6.1.-
3475308	YP_001459966.1	157162648	57075	3359850	3358966	-	EcHS_A3355	nlpI	COG4785	R	
3475309	YP_001459967.1	157162649	57075	3362094	3359959	-	EcHS_A3356	pnp	COG1185	J	2.7.7.8
3475310			57075	3362151	3362324	+	EcHS_A4779	EcHS_A4779			
3475311	YP_001459968.1	157162650	57075	3362610	3362341	-	EcHS_A3357	rpsO	COG184	J	
3475312			57075	3362668	3362554	-	EcHS_A4780	EcHS_A4780			
3475313	YP_001459969.1	157162651	57075	3363703	3362759	-	EcHS_A3358	truB	COG130	J	"5.4.99.-,5.4.99.12"
3475314	YP_001459970.1	157162652	57075	3364104	3363703	-	EcHS_A3359	rbfA	COG858	J	
3475315	YP_001459971.1	157162653	57075	3366940	3364268	-	EcHS_A3360	infB	COG532	J	
3475316	YP_001459972.1	157162654	57075	3368452	3366965	-	EcHS_A3361	nusA	COG195	K	
3475317	YP_001459973.1	157162655	57075	3368932	3368480	-	EcHS_A3362	EcHS_A3362	COG779	S	
3475318			57075	3369215	3369139	-	EcHS_A4700	EcHS_A4700			
3475319	YP_001459974.1	157162656	57075	3369563	3370906	+	EcHS_A3364	argG	COG137	E	6.3.4.5
3475320	YP_001459975.1	157162657	57075	3372539	3370914	-	EcHS_A3365	yhbX	COG2194	R	
3475321			57075	3373085	3372997	-	EcHS_A4701	EcHS_A4701			
3475322	YP_001459976.1	157162658	57075	3373431	3373099	-	EcHS_A3367	secG	COG1314	U	
3475323	YP_001459977.1	157162659	57075	3374996	3373659	-	EcHS_A3368	glmM	COG1109	G	5.4.2.10
3475324	YP_001459978.1	157162660	57075	3375837	3374989	-	EcHS_A3369	folP	COG294	H	2.5.1.15
3475325	YP_001459979.1	157162661	57075	3377870	3375927	-	EcHS_A3370	hflB	COG465	O	3.4.24.-
3475326	YP_001459980.1	157162662	57075	3378590	3377961	-	EcHS_A3371	rrmJ	COG293	J	2.1.1.-
3475327	YP_001459981.1	157162663	57075	3378716	3379009	+	EcHS_A3372	EcHS_A3372	COG1534	J	
3475328	YP_001459982.1	157162664	57075	3379641	3379165	-	EcHS_A3373	greA	COG782	K	
3475329	YP_001459983.1	157162665	57075	3379889	3381322	+	EcHS_A3374	dacB	COG2027	M	"3.4.16.4,3.4.99.-"
3475330	YP_001459984.1	157162666	57075	3381371	3381511	+	EcHS_A3375	EcHS_A3375			
3475331	YP_001459985.1	157162667	57075	3382680	3381508	-	EcHS_A3376	EcHS_A3376	COG536	R	
3475332	YP_001459986.1	157162668	57075	3383661	3382696	-	EcHS_A3377	EcHS_A3377	COG2962	R	
3475333	YP_001459987.1	157162669	57075	3384045	3383788	-	EcHS_A3378	rpmA	COG211	J	
3475334	YP_001459988.1	157162670	57075	3384377	3384066	-	EcHS_A3379	rplU	COG261	J	
3475335	YP_001459989.1	157162671	57075	3384636	3385607	+	EcHS_A3380	ispB	COG142	H	2.5.1.-
3475336	YP_001459990.1	157162672	57075	3385836	3386114	+	EcHS_A3381	sfsB	COG3423	K	
3475337	YP_001459991.1	157162673	57075	3387421	3386162	-	EcHS_A3382	murA	COG766	M	2.5.1.7
3475338	YP_001459992.1	157162674	57075	3387542	3387883	+	EcHS_A3383	EcHS_A3383			
3475339	YP_001459993.1	157162675	57075	3388183	3387890	-	EcHS_A3385	yrbB	COG3113	R	
3475340	YP_001459994.1	157162676	57075	3388171	3388806	+	EcHS_A3384	EcHS_A3384			
3475341	YP_001459995.1	157162677	57075	3389388	3388837	-	EcHS_A3386	EcHS_A3386			
3475342	YP_001459996.1	157162678	57075	3390175	3389393	-	EcHS_A3387	EcHS_A3387	COG767	Q	
3475343	YP_001459997.1	157162679	57075	3390992	3390183	-	EcHS_A3388	EcHS_A3388	COG1127	Q	
3475344	YP_001459998.1	157162680	57075	3391202	3392179	+	EcHS_A3389	EcHS_A3389	COG530	P	
3475345	YP_001459999.1	157162681	57075	3392193	3393179	+	EcHS_A3390	kdsD	COG794	M	5.3.1.13
3475346	YP_001460000.1	157162682	57075	3393200	3393766	+	EcHS_A3391	kdsC	COG1778	R	3.1.3.45
3475347	YP_001460001.1	157162683	57075	3393763	3394338	+	EcHS_A3392	EcHS_A3392	COG3117	S	
3475348	YP_001460002.1	157162684	57075	3394307	3394864	+	EcHS_A3393	lptA	COG1934	S	
3475349	YP_001460003.1	157162685	57075	3394871	3395596	+	EcHS_A3394	lptB	COG1137	R	3.6.3.-
3475350	YP_001460004.1	157162686	57075	3395644	3397077	+	EcHS_A3395	rpoN	COG1508	K	
3475351	YP_001460005.1	157162687	57075	3397100	3397387	+	EcHS_A3396	yfiA	COG1544	J	
3475352	YP_001460006.1	157162688	57075	3397505	3397996	+	EcHS_A3397	ptsN	COG1762	GT	2.7.1.69
3475353	YP_001460007.1	157162689	57075	3398042	3398896	+	EcHS_A3398	EcHS_A3398	COG1660	R	
3475354	YP_001460008.1	157162690	57075	3398893	3399165	+	EcHS_A3399	ptsO	COG1925	G	
3475355	YP_001460009.1	157162691	57075	3399379	3400011	+	EcHS_A3400	EcHS_A3400			
3475356	YP_001460010.1	157162692	57075	3400736	3400008	-	EcHS_A3401	mtgA			"2.4.1.-,2.4.2.-"
3475357	YP_001460011.1	157162693	57075	3401386	3400733	-	EcHS_A3402	elbB	COG3155	Q	
3475358			57075	3401504	3401611	+	EcHS_A4781	EcHS_A4781			
3475359	YP_001460012.1	157162694	57075	3403952	3401616	-	EcHS_A3403	arcB	COG5002	T	"2.7.13.3,2.7.3.-"
3475360	YP_001460013.1	157162695	57075	3404977	3404048	-	EcHS_A3404	EcHS_A3404	COG1242	R	
3475361	YP_001460014.1	157162696	57075	3405652	3410112	+	EcHS_A3405	gltB	COG69	E	"1.4.1.13,1.4.1.14"
3475362	YP_001460015.1	157162697	57075	3410125	3411543	+	EcHS_A3406	gltD	COG493	ER	"1.4.1.13,1.4.1.14"
3475363	YP_001460016.1	157162698	57075	3411727	3412206	+	EcHS_A3407	EcHS_A3407			
3475364	YP_001460017.1	157162699	57075	3412187	3412528	+	EcHS_A3408	EcHS_A3408			
3475365	YP_001460018.1	157162700	57075	3413068	3412604	-	EcHS_A3409	EcHS_A3409	COG2731	G	
3475366	YP_001460019.1	157162701	57075	3413940	3413065	-	EcHS_A3410	EcHS_A3410	COG1940	KG	2.7.1.60
3475367	YP_001460020.1	157162702	57075	3414626	3413937	-	EcHS_A3411	EcHS_A3411	COG3010	G	5.1.3.9
3475368	YP_001460021.1	157162703	57075	3416164	3414674	-	EcHS_A3412	nanT1	COG2223	P	
3475369	YP_001460022.1	157162704	57075	3417166	3416273	-	EcHS_A3413	nanA	COG329	EM	4.1.3.3
3475370	YP_001460023.1	157162705	57075	3418070	3417288	-	EcHS_A3414	nanR	COG2186	K	
3475371			57075	3418458	3419824	+	EcHS_A3415	EcHS_A3415			
3475372	YP_001460024.1	157162706	57075	3420364	3419867	-	EcHS_A3417	sspB	COG2969	R	
3475373	YP_001460025.1	157162707	57075	3421008	3420370	-	EcHS_A3418	sspA	COG625	O	
3475374	YP_001460026.1	157162708	57075	3421795	3421403	-	EcHS_A3419	rpsI	COG103	J	
3475375	YP_001460027.1	157162709	57075	3422239	3421811	-	EcHS_A3420	rplM	COG102	J	
3475376	YP_001460028.1	157162710	57075	3423585	3422458	-	EcHS_A3421	EcHS_A3421	COG1485	R	
3475377	YP_001460029.1	157162711	57075	3423779	3424177	+	EcHS_A3422	EcHS_A3422	COG3105	S	
3475378	YP_001460030.1	157162712	57075	3424331	3425698	+	EcHS_A3423	degQ	COG265	O	3.4.21.-
3475379	YP_001460031.1	157162713	57075	3425788	3426855	+	EcHS_A3424	degS	COG265	O	3.4.21.-
3475380	YP_001460032.1	157162714	57075	3427856	3426918	-	EcHS_A3425	mdh	COG39	C	1.1.1.37
3475381	YP_001460033.1	157162715	57075	3428291	3428761	+	EcHS_A3426	argR	COG1438	K	
3475382	YP_001460034.1	157162716	57075	3429126	3429389	+	EcHS_A3427	ycfR			
3475383	YP_001460035.1	157162717	57075	3429717	3429445	-	EcHS_A3428	EcHS_A3428	COG2732	K	
3475384	YP_001460036.1	157162718	57075	3431776	3429809	-	EcHS_A3429	aaeB	COG1289	S	
3475385	YP_001460037.1	157162719	57075	3432714	3431782	-	EcHS_A3430	aaeA	COG1566	V	
3475386	YP_001460038.2	229220673	57075	3432925	3432722	-	EcHS_A3431	aaeX			
3475387	YP_001460039.1	157162721	57075	3433108	3434037	+	EcHS_A3432	aaeR	COG583	K	
3475388	YP_001460040.1	157162722	57075	3435616	3434171	-	EcHS_A3433	tldD	COG312	R	
3475389			57075	3435702	3435899	+	EcHS_A3434	EcHS_A3434			
3475390	YP_001460041.1	157162723	57075	3439846	3436046	-	EcHS_A3435	EcHS_A3435	COG3164	S	
3475391	YP_001460042.1	157162724	57075	3441383	3439914	-	EcHS_A3436	cafA	COG1530	J	"3.1.26.-,3.1.4.-"
3475392	YP_001460043.1	157162725	57075	3441966	3441373	-	EcHS_A3437	maf1	COG424	D	
3475393	YP_001460044.1	157162726	57075	3442463	3441975	-	EcHS_A3438	lytS	COG2891	M	2.7.3.-
3475394	YP_001460045.1	157162727	57075	3443566	3442463	-	EcHS_A3439	mreC	COG1792	M	
3475395	YP_001460046.1	157162728	57075	3444675	3443632	-	EcHS_A3440	mreB	COG1077	D	
3475396	YP_001460047.1	157162729	57075	3444783	3444971	+	EcHS_A3441	EcHS_A3441			
3475397	YP_001460048.1	157162730	57075	3446920	3444980	-	EcHS_A3442	EcHS_A3442	COG5001	T	
3475398	YP_001460049.1	157162731	57075	3447072	3448046	+	EcHS_A3443	EcHS_A3443	COG604	CR	
3475399	YP_001460050.1	157162732	57075	3448083	3448913	+	EcHS_A3444	EcHS_A3444			
3475400	YP_001460051.1	157162733	57075	3448931	3449029	+	EcHS_A3445	EcHS_A3445			
3475401	YP_001460052.1	157162734	57075	3449138	3449206	+	EcHS_A3446	EcHS_A3446			
3475402	YP_001460053.1	157162735	57075	3449779	3450249	+	EcHS_A3447	accB	COG511	I	
3475403	YP_001460054.1	157162736	57075	3450260	3451609	+	EcHS_A3448	accC	COG439	I	"6.3.4.14,6.4.1.2"
3475404	YP_001460055.1	157162737	57075	3451718	3451960	+	EcHS_A3449	EcHS_A3449	COG3924	S	
3475405	YP_001460056.1	157162738	57075	3451950	3453401	+	EcHS_A3450	panF	COG4145	H	
3475406	YP_001460057.1	157162739	57075	3453413	3454294	+	EcHS_A3451	prmA	COG2264	J	2.1.1.-
3475407	YP_001460058.1	157162740	57075	3454359	3454451	+	EcHS_A3452	EcHS_A3452			
3475408	YP_001460059.1	157162741	57075	3454623	3455588	+	EcHS_A3453	dusB	COG42	J	1.-.-.-
3475409	YP_001460060.1	157162742	57075	3455614	3455910	+	EcHS_A3454	fis	COG2901	KL	2.7.7.8
3475410	YP_001460061.1	157162743	57075	3455996	3456880	+	EcHS_A3455	EcHS_A3455	COG863	L	2.1.1.72
3475411	YP_001460062.1	157162744	57075	3456937	3457143	+	EcHS_A3456	EcHS_A3456			
3475412	YP_001460063.1	157162745	57075	3457808	3457146	-	EcHS_A3457	EcHS_A3457	COG1309	K	
3475413	YP_001460064.1	157162746	57075	3458207	3459364	+	EcHS_A3458	acrE	COG845	M	
3475414	YP_001460065.1	157162747	57075	3459376	3462480	+	EcHS_A3459	acrF	COG841	V	
3475415	YP_001460066.1	157162748	57075	3462733	3462954	+	EcHS_A3460	EcHS_A3460			
3475416	YP_001460067.1	157162749	57075	3463180	3463356	+	EcHS_A3461	EcHS_A3461			
3475417	YP_001460068.1	157162750	57075	3463385	3464410	+	EcHS_A3462	EcHS_A3462	COG834	ET	
3475418	YP_001460069.1	157162751	57075	3464478	3465659	+	EcHS_A3463	EcHS_A3463	COG4597	E	
3475419			57075	3465669	3466771	+	EcHS_A3464	EcHS_A3464			
3475420	YP_001460070.1	157162752	57075	3466779	3467537	+	EcHS_A3466	EcHS_A3466	COG1126	E	3.6.3.-
3475421			57075	3467883	3467768	-	EcHS_A4782	rrf			
3475422			57075	3467999	3467922	-	EcHS_A4702	EcHS_A4702			
3475423			57075	3468128	3468013	-	EcHS_A4783	rrf			
3475424			57075	3471126	3468223	-	EcHS_A4784	rrl			
3475425			57075	3471377	3471300	-	EcHS_A4703	EcHS_A4703			
3475426			57075	3471495	3471419	-	EcHS_A4704	EcHS_A4704			
3475427			57075	3473105	3471564	-	EcHS_A4785	rrs			
3475428	YP_001460071.1	157162753	57075	3473363	3474133	+	EcHS_A3473	EcHS_A3473	COG663	R	
3475429	YP_001460072.1	157162754	57075	3474366	3474109	-	EcHS_A3474	EcHS_A3474			
3475430	YP_001460073.1	157162755	57075	3475181	3474363	-	EcHS_A3475	aroE	COG169	E	1.1.1.25
3475431	YP_001460074.1	157162756	57075	3475803	3475186	-	EcHS_A3476	EcHS_A3476	COG9	J	
3475432	YP_001460075.1	157162757	57075	3476305	3475763	-	EcHS_A3477	EcHS_A3477	COG551	L	
3475433	YP_001460076.1	157162758	57075	3476807	3476334	-	EcHS_A3478	smg	COG2922	S	
3475434	YP_001460077.1	157162759	57075	3477903	3476779	-	EcHS_A3479	dprA	COG758	LU	
3475435	YP_001460078.1	157162760	57075	3478033	3478542	+	EcHS_A3480	def	COG242	J	3.5.1.88
3475436	YP_001460079.1	157162761	57075	3478557	3479504	+	EcHS_A3481	fmt	COG223	J	2.1.2.9
3475437	YP_001460080.1	157162762	57075	3479550	3480839	+	EcHS_A3482	rsmB	COG144	J	2.1.1.-
3475438	YP_001460081.1	157162763	57075	3480861	3482237	+	EcHS_A3483	trkA	COG569	P	
3475439	YP_001460082.1	157162764	57075	3482367	3482777	+	EcHS_A3484	mscL	COG1970	M	
3475440	YP_001460083.1	157162765	57075	3482992	3482774	-	EcHS_A3485	EcHS_A3485	COG3036	S	
3475441	YP_001460084.1	157162766	57075	3483473	3483048	-	EcHS_A3486	zntR	COG789	K	
3475442	YP_001460085.1	157162767	57075	3483852	3483484	-	EcHS_A3487	EcHS_A3487			
3475443	YP_001460086.1	157162768	57075	3484342	3483959	-	EcHS_A3488	rplQ	COG203	J	
3475444	YP_001460087.1	157162769	57075	3485372	3484383	-	EcHS_A3489	rpoA	COG202	K	2.7.7.6
3475445	YP_001460088.1	157162770	57075	3486018	3485398	-	EcHS_A3490	rpsD	COG522	J	3.6.1.27
3475446	YP_001460089.1	157162771	57075	3486441	3486052	-	EcHS_A3491	rpsK	COG100	J	
3475447	YP_001460090.1	157162772	57075	3486814	3486458	-	EcHS_A3492	rpsM	COG99	J	
3475448	YP_001460091.1	157162773	57075	3487077	3486961	-	EcHS_A3493	rpmJ1	COG257	J	
3475449	YP_001460092.1	157162774	57075	3488440	3487109	-	EcHS_A3494	secY	COG201	U	
3475450	YP_001460093.1	157162775	57075	3488882	3488448	-	EcHS_A3495	rplO	COG200	J	
3475451	YP_001460094.1	157162776	57075	3489065	3488886	-	EcHS_A3496	rpmD	COG1841	J	
3475452	YP_001460095.1	157162777	57075	3489572	3489069	-	EcHS_A3497	rpsE	COG98	J	
3475453	YP_001460096.1	157162778	57075	3489940	3489587	-	EcHS_A3498	rplR	COG256	J	
3475454	YP_001460097.1	157162779	57075	3490483	3489950	-	EcHS_A3499	rplF	COG97	J	
3475455	YP_001460098.1	157162780	57075	3490888	3490496	-	EcHS_A3500	rpsH	COG96	J	
3475456	YP_001460099.1	157162781	57075	3491227	3490922	-	EcHS_A3501	rpsN	COG199	J	
3475457	YP_001460100.1	157162782	57075	3491781	3491242	-	EcHS_A3502	rplE	COG94	J	
3475458	YP_001460101.1	157162783	57075	3492110	3491796	-	EcHS_A3503	rplX	COG198	J	
3475459	YP_001460102.1	157162784	57075	3492492	3492121	-	EcHS_A3504	rplN	COG93	J	
3475460	YP_001460103.1	157162785	57075	3492911	3492657	-	EcHS_A3505	rpsQ	COG186	J
3475461	YP_001460104.1	157162786	57075	3493102	3492911	-	EcHS_A3506	rpmC	COG255	J
3475462	YP_001460105.1	157162787	57075	3493512	3493102	-	EcHS_A3507	rplP	COG197	J
3475463	YP_001460106.1	157162788	57075	3494226	3493525	-	EcHS_A3508	rpsC	COG92	J
3475464	YP_001460107.1	157162789	57075	3494576	3494244	-	EcHS_A3509	rplV	COG91	J
3475465	YP_001460108.1	157162790	57075	3494869	3494591	-	EcHS_A3510	rpsS	COG185	J
3475466	YP_001460109.1	157162791	57075	3495707	3494886	-	EcHS_A3511	rplB	COG90	J
3475467	YP_001460110.1	157162792	57075	3496027	3495725	-	EcHS_A3512	rplW	COG89	J
3475468	YP_001460111.1	157162793	57075	3496629	3496024	-	EcHS_A3513	rplD	COG88	J
3475469	YP_001460112.1	157162794	57075	3497269	3496640	-	EcHS_A3514	rplC	COG87	J
3475470	YP_001460113.1	157162795	57075	3497613	3497302	-	EcHS_A3515	rpsJ	COG51	J
3475471	YP_001460114.1	157162796	57075	3498270	3497851	-	EcHS_A3516	pioO		
3475472	YP_001460115.1	157162797	57075	3499741	3498272	-	EcHS_A3517	EcHS_A3517		
3475473	YP_001460116.1	157162798	57075	3499921	3500736	+	EcHS_A3518	gspC2	COG3031	U
3475474	YP_001460117.1	157162799	57075	3500708	3502672	+	EcHS_A3519	gspD1	COG1450	NU
3475475	YP_001460118.1	157162800	57075	3502682	3504163	+	EcHS_A3520	gspE1	COG2804	NU
3475476	YP_001460119.1	157162801	57075	3504160	3505356	+	EcHS_A3521	gspF1	COG1459	NU	
3475477	YP_001460120.1	157162802	57075	3505366	3505803	+	EcHS_A3522	gspG1	COG2165	NU	
3475478	YP_001460121.1	157162803	57075	3505811	3506320	+	EcHS_A3523	gspH1	COG2165	NU	
3475479	YP_001460122.1	157162804	57075	3506317	3506694	+	EcHS_A3524	gspI1			
3475480	YP_001460123.1	157162805	57075	3506687	3507274	+	EcHS_A3525	gspJ1	COG4795	U	
3475481	YP_001460124.1	157162806	57075	3507267	3508250	+	EcHS_A3526	gspK1	COG3156	U	
3475482	YP_001460125.1	157162807	57075	3508265	3509428	+	EcHS_A3527	gspL1	COG3297	U	
3475483	YP_001460126.1	157162808	57075	3509401	3509886	+	EcHS_A3528	EcHS_A3528			
3475484	YP_001460127.1	157162809	57075	3509886	3510563	+	EcHS_A3529	gspO	COG1989	NOU	"2.1.1.-,3.4.23.43"
3475485	YP_001460128.1	157162810	57075	3511068	3510592	-	EcHS_A3530	bfr	COG2193	P	
3475486	YP_001460129.1	157162811	57075	3511334	3511140	-	EcHS_A3531	bfd	COG2906	P	
