From	To	Species	Gene Name
TAL1	uc001crb.1	Homo sapiens	T-cell acute lymphocytic leukemia 1
TAL1	uc001cqy.2	Homo sapiens	T-cell acute lymphocytic leukemia 1
TAL1	uc001cqz.1	Homo sapiens	T-cell acute lymphocytic leukemia 1
TAL1	uc001cra.1	Homo sapiens	T-cell acute lymphocytic leukemia 1
TAL1	uc009vyq.2	Homo sapiens	T-cell acute lymphocytic leukemia 1
CD68	uc007jqx.1	Mus musculus	CD68 antigen
CD68	uc007jqy.1	Mus musculus	CD68 antigen
CD68	uc002ghv.2	Homo sapiens	CD68 molecule
CD68	uc002ghu.2	Homo sapiens	CD68 molecule
CD69	uc001qwk.2	Homo sapiens	CD69 molecule
CD69	uc010sgu.1	Homo sapiens	CD69 molecule
CD69	uc010sgv.1	Homo sapiens	CD69 molecule
CD69	uc009efj.1	Mus musculus	CD69 antigen
CD69	uc009efi.1	Mus musculus	CD69 antigen
FBXO5	uc003qph.2	Homo sapiens	F-box protein 5
FBXO5	uc003qpg.2	Homo sapiens	F-box protein 5
FBXO5	uc007egj.1	Mus musculus	F-box protein 5
TYROBP	uc009gef.1	Mus musculus	TYRO protein tyrosine kinase binding protein
TYROBP	uc002ocn.2	Homo sapiens	TYRO protein tyrosine kinase binding protein
TYROBP	uc002ocm.2	Homo sapiens	TYRO protein tyrosine kinase binding protein
PLAT	uc011lcm.1	Homo sapiens	plasminogen activator, tissue
PLAT	uc003xot.2	Homo sapiens	plasminogen activator, tissue
PLAT	uc011lcn.1	Homo sapiens	plasminogen activator, tissue
PLAT	uc003xos.2	Homo sapiens	plasminogen activator, tissue
PLAT	uc010lxg.1	Homo sapiens	plasminogen activator, tissue
PLAT	uc010lxf.1	Homo sapiens	plasminogen activator, tissue
PLAT	uc009ldw.1	Mus musculus	plasminogen activator, tissue
PLAT	uc009ldx.1	Mus musculus	plasminogen activator, tissue
KLF5	uc007uvg.1	Mus musculus	Kruppel-like factor 5
KLF5	uc007uvf.1	Mus musculus	Kruppel-like factor 5
KLF5	uc001vje.2	Homo sapiens	Kruppel-like factor 5 (intestinal)
KLF5	uc001vjd.2	Homo sapiens	Kruppel-like factor 5 (intestinal)
IKZF2	uc007bjf.1	Mus musculus	IKAROS family zinc finger 2
IKZF2	uc007bje.1	Mus musculus	IKAROS family zinc finger 2
IKZF2	uc010fuy.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002vek.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002vei.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc010fuu.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002ven.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc010fux.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002vem.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc010fuv.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc010fuw.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002vej.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF2	uc002vel.2	Homo sapiens	IKAROS family zinc finger 2 (Helios)
IKZF1	uc003tpa.3	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc010kyx.2	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc003toz.3	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc003tow.3	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc003tov.1	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc003toy.3	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc003tox.3	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc011kck.1	Homo sapiens	IKAROS family zinc finger 1 (Ikaros)
IKZF1	uc007iap.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007iam.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007iao.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007iak.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007ian.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007iaj.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007iaq.1	Mus musculus	IKAROS family zinc finger 1
IKZF1	uc007ial.1	Mus musculus	IKAROS family zinc finger 1
GDE1	uc009jki.1	Mus musculus	glycerophosphodiester phosphodiesterase 1
GDE1	uc002dgi.2	Homo sapiens	glycerophosphodiester phosphodiesterase 1
GDE1	uc002dgh.2	Homo sapiens	glycerophosphodiester phosphodiesterase 1
IL1RL1	uc007auc.1	Mus musculus	interleukin 1 receptor-like 1
IL1RL1	uc007aua.1	Mus musculus	interleukin 1 receptor-like 1
IL1RL1	uc007aub.1	Mus musculus	interleukin 1 receptor-like 1
IL1RL1	uc007atz.1	Mus musculus	interleukin 1 receptor-like 1
IL1RL1	uc010ywa.1	Homo sapiens	interleukin 1 receptor-like 1
IL1RL1	uc002tbu.1	Homo sapiens	interleukin 1 receptor-like 1
IL1RL1	uc002tbv.2	Homo sapiens	interleukin 1 receptor-like 1
KDR	uc003hat.1	Homo sapiens	kinase insert domain receptor (a type III receptor tyrosine kinase)
KDR	uc003has.2	Homo sapiens	kinase insert domain receptor (a type III receptor tyrosine kinase)
KDR	uc011bzx.1	Homo sapiens	kinase insert domain receptor (a type III receptor tyrosine kinase)
KDR	uc008xum.1	Mus musculus	kinase insert domain protein receptor
KDR	uc008xul.1	Mus musculus	kinase insert domain protein receptor
EPHA4	uc007bpz.1	Mus musculus	Eph receptor A4
EPHA4	uc007bqa.1	Mus musculus	Eph receptor A4
EPHA4	uc010zln.1	Homo sapiens	EPH receptor A4
EPHA4	uc010zlm.1	Homo sapiens	EPH receptor A4
EPHA4	uc002vmq.2	Homo sapiens	EPH receptor A4
EPHA4	uc002vmr.2	Homo sapiens	EPH receptor A4
CCT5	uc007vkj.1	Mus musculus	chaperonin containing Tcp1, subunit 5 (epsilon)
CCT5	uc011cmt.1	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc011cms.1	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc011cmr.1	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc003jeq.2	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc011cmq.1	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc010its.2	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
CCT5	uc003jer.2	Homo sapiens	chaperonin containing TCP1, subunit 5 (epsilon)
PLA2G4A	uc010pos.1	Homo sapiens	phospholipase A2, group IVA (cytosolic, calcium-dependent)
PLA2G4A	uc001gsc.2	Homo sapiens	phospholipase A2, group IVA (cytosolic, calcium-dependent)
PLA2G4A	uc007cxt.1	Mus musculus	phospholipase A2, group IVA (cytosolic, calcium-dependent)
CD55	uc007cly.1	Mus musculus	CD55 antigen
CD55	uc007cma.1	Mus musculus	CD55 antigen
CD55	uc007clz.1	Mus musculus	CD55 antigen
CD55	uc009xcf.2	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc001hfq.3	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc001hfr.3	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc010psf.1	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc009xce.2	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc001hfp.3	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
CD55	uc009xcg.2	Homo sapiens	CD55 molecule, decay accelerating factor for complement (Cromer blood group)
ETS1	uc001qej.2	Homo sapiens	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
ETS1	uc009zch.2	Homo sapiens	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
ETS1	uc009zcg.2	Homo sapiens	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
ETS1	uc010sbs.1	Homo sapiens	v-ets erythroblastosis virus E26 oncogene homolog 1 (avian)
ETS1	uc009osa.1	Mus musculus	E26 avian leukemia oncogene 1, 5' domain
ETS1	uc009osc.1	Mus musculus	E26 avian leukemia oncogene 1, 5' domain
ETS1	uc009osb.1	Mus musculus	E26 avian leukemia oncogene 1, 5' domain
NTRK1	uc001fqf.1	Homo sapiens	neurotrophic tyrosine kinase, receptor, type 1
NTRK1	uc001fqi.1	Homo sapiens	neurotrophic tyrosine kinase, receptor, type 1
NTRK1	uc009wsk.1	Homo sapiens	neurotrophic tyrosine kinase, receptor, type 1
NTRK1	uc001fqh.1	Homo sapiens	neurotrophic tyrosine kinase, receptor, type 1
NTRK1	uc009wsi.1	Homo sapiens	neurotrophic tyrosine kinase, receptor, type 1
PLAU	uc009xrq.1	Homo sapiens	plasminogen activator, urokinase
PLAU	uc001jwa.2	Homo sapiens	plasminogen activator, urokinase
PLAU	uc010qkx.1	Homo sapiens	plasminogen activator, urokinase
PLAU	uc001jwb.2	Homo sapiens	plasminogen activator, urokinase
PLAU	uc010qkw.1	Homo sapiens	plasminogen activator, urokinase
PLAU	uc001jwc.2	Homo sapiens	plasminogen activator, urokinase
PLAU	uc007skx.1	Mus musculus	plasminogen activator, urokinase
CLCN5	uc004doq.1	Homo sapiens	chloride channel 5
CLCN5	uc004dot.1	Homo sapiens	chloride channel 5
CLCN5	uc004dos.1	Homo sapiens	chloride channel 5
CLCN5	uc004dor.1	Homo sapiens	chloride channel 5
CLCN5	uc009sle.1	Mus musculus	chloride channel 5
NRP2	uc002vaw.2	Homo sapiens	neuropilin 2
NRP2	uc002vau.2	Homo sapiens	neuropilin 2
NRP2	uc002vax.2	Homo sapiens	neuropilin 2
NRP2	uc002vay.2	Homo sapiens	neuropilin 2
NRP2	uc002vav.2	Homo sapiens	neuropilin 2
NRP2	uc010fud.2	Homo sapiens	neuropilin 2
NRP2	uc002vat.2	Homo sapiens	neuropilin 2
NRP2	uc007bfo.1	Mus musculus	neuropilin 2
NRP2	uc007bfi.1	Mus musculus	neuropilin 2
NRP2	uc007bfj.1	Mus musculus	neuropilin 2
NRP2	uc007bfn.1	Mus musculus	neuropilin 2
NRP2	uc007bfk.1	Mus musculus	neuropilin 2
NRP2	uc007bfl.1	Mus musculus	neuropilin 2
NRP2	uc007bfm.1	Mus musculus	neuropilin 2
NRP2	uc007bfp.1	Mus musculus	neuropilin 2
FERMT3	uc008gkd.1	Mus musculus	fermitin family homolog 3 (Drosophila)
FERMT3	uc008gkc.1	Mus musculus	fermitin family homolog 3 (Drosophila)
FERMT3	uc001nym.2	Homo sapiens	fermitin family homolog 3 (Drosophila)
FERMT3	uc001nyl.2	Homo sapiens	fermitin family homolog 3 (Drosophila)
ZEB2	uc010fnp.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvw.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvu.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvz.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvv.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc010zbm.1	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvy.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc010fnq.1	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002twa.2	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc002tvx.1	Homo sapiens	zinc finger E-box binding homeobox 2
ZEB2	uc008jpi.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpf.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpc.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpe.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpj.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpd.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jph.1	Mus musculus	zinc finger E-box binding homeobox 2
ZEB2	uc008jpg.1	Mus musculus	zinc finger E-box binding homeobox 2
CD151	uc001lsa.2	Homo sapiens	CD151 molecule (Raph blood group)
CD151	uc001lrx.2	Homo sapiens	CD151 molecule (Raph blood group)
CD151	uc001lrz.2	Homo sapiens	CD151 molecule (Raph blood group)
CD151	uc001lsb.2	Homo sapiens	CD151 molecule (Raph blood group)
CD151	uc001lry.2	Homo sapiens	CD151 molecule (Raph blood group)
CD151	uc009klk.1	Mus musculus	CD151 antigen
CD151	uc009kll.1	Mus musculus	CD151 antigen
HVCN1	uc008zkw.1	Mus musculus	hydrogen voltage-gated channel 1
HVCN1	uc008zkv.1	Mus musculus	hydrogen voltage-gated channel 1
HVCN1	uc008zku.1	Mus musculus	hydrogen voltage-gated channel 1
HVCN1	uc001trq.1	Homo sapiens	hydrogen voltage-gated channel 1
HVCN1	uc010syd.1	Homo sapiens	hydrogen voltage-gated channel 1
HVCN1	uc001trt.1	Homo sapiens	hydrogen voltage-gated channel 1
HVCN1	uc001trs.1	Homo sapiens	hydrogen voltage-gated channel 1
GLI4	uc003yxx.2	Homo sapiens	GLI family zinc finger 4
SLC24A3	uc008mrq.1	Mus musculus	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
SLC24A3	uc008mrr.1	Mus musculus	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
SLC24A3	uc002wrl.2	Homo sapiens	solute carrier family 24 (sodium/potassium/calcium exchanger), member 3
CCL3L1	uc002kif.1	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L1	uc002hle.2	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L1	uc002kig.1	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L1	uc002hlf.2	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CHST11	uc001tky.2	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 11
CHST11	uc001tkx.1	Homo sapiens	carbohydrate (chondroitin 4) sulfotransferase 11
CHST11	uc007gke.1	Mus musculus	carbohydrate sulfotransferase 11
GPX3	uc007iyk.1	Mus musculus	glutathione peroxidase 3
GPX3	uc003ltd.2	Homo sapiens	glutathione peroxidase 3 (plasma)
GPX3	uc011dcm.1	Homo sapiens	glutathione peroxidase 3 (plasma)
GPX3	uc003ltc.2	Homo sapiens	glutathione peroxidase 3 (plasma)
CCL3L3	uc002kif.1	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L3	uc002hle.2	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L3	uc002kig.1	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
CCL3L3	uc002hlf.2	Homo sapiens	chemokine (C-C motif) ligand 3-like 3; chemokine (C-C motif) ligand 3-like 1
ATP5O	uc002ytl.2	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
ATP5O	uc002ytm.1	Homo sapiens	ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
ATP5O	uc007zys.1	Mus musculus	predicted gene 5436; similar to ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit; ATP synthase, H+ transporting, mitochondrial F1 complex, O subunit
FCGR3A	uc001gas.2	Homo sapiens	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)
FCGR3A	uc009wuh.2	Homo sapiens	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)
FCGR3A	uc001gar.2	Homo sapiens	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)
FCGR3A	uc009wui.2	Homo sapiens	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)
FCGR3A	uc001gat.3	Homo sapiens	Fc fragment of IgG, low affinity IIIa, receptor (CD16a)
FCGR3B	uc009wul.2	Homo sapiens	Fc fragment of IgG, low affinity IIIb, receptor (CD16b)
JAKMIP1	uc010idc.1	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc010idd.1	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc011bwc.1	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc010ide.2	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc003giv.3	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc003giu.3	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc010idb.1	Homo sapiens	Janus kinase and microtubule interacting protein 1
JAKMIP1	uc008xfg.1	Mus musculus	janus kinase and microtubule interacting protein 1
JAKMIP1	uc008xfi.1	Mus musculus	janus kinase and microtubule interacting protein 1
JAKMIP1	uc008xfj.1	Mus musculus	janus kinase and microtubule interacting protein 1
JAKMIP1	uc008xfh.1	Mus musculus	janus kinase and microtubule interacting protein 1
ICAM1	uc009ojx.1	Mus musculus	intercellular adhesion molecule 1
ICAM1	uc009ojw.1	Mus musculus	intercellular adhesion molecule 1
ICAM1	uc002mnq.2	Homo sapiens	intercellular adhesion molecule 1
ICAM1	uc010xle.1	Homo sapiens	intercellular adhesion molecule 1
LY96	uc007ajz.1	Mus musculus	lymphocyte antigen 96
LY96	uc003yad.2	Homo sapiens	lymphocyte antigen 96
CAMP	uc003csj.1	Homo sapiens	cathelicidin antimicrobial peptide
CAMP	uc009rsv.1	Mus musculus	cathelicidin antimicrobial peptide
ICAM3	uc010xlf.1	Homo sapiens	intercellular adhesion molecule 3
ICAM3	uc010dxd.1	Homo sapiens	intercellular adhesion molecule 3
ICAM3	uc002mob.2	Homo sapiens	intercellular adhesion molecule 3
GZMH	uc010alz.1	Homo sapiens	granzyme H (cathepsin G-like 2, protein h-CCPX)
GZMH	uc001wpr.1	Homo sapiens	granzyme H (cathepsin G-like 2, protein h-CCPX)
GZMH	uc010aly.1	Homo sapiens	granzyme H (cathepsin G-like 2, protein h-CCPX)
CD163	uc009zfw.2	Homo sapiens	CD163 molecule
CD163	uc001qsz.3	Homo sapiens	CD163 molecule
CD163	uc001qta.3	Homo sapiens	CD163 molecule
CD163	uc009dqn.1	Mus musculus	CD163 antigen
CD163	uc009dqo.1	Mus musculus	CD163 antigen
PROK2	uc003doz.3	Homo sapiens	prokineticin 2
PROK2	uc003dpa.3	Homo sapiens	prokineticin 2
PROK2	uc009dbv.1	Mus musculus	prokineticin 2
PROK2	uc009dbt.1	Mus musculus	prokineticin 2
PROK2	uc009dbu.1	Mus musculus	prokineticin 2
ZDHHC17	uc001syj.2	Homo sapiens	zinc finger, DHHC-type containing 17
ZDHHC17	uc001syk.1	Homo sapiens	zinc finger, DHHC-type containing 17
ZDHHC17	uc001syi.1	Homo sapiens	zinc finger, DHHC-type containing 17
ZDHHC17	uc007gzw.1	Mus musculus	zinc finger, DHHC domain containing 17
ZDHHC17	uc007gzv.1	Mus musculus	zinc finger, DHHC domain containing 17
ZDHHC17	uc007gzt.1	Mus musculus	zinc finger, DHHC domain containing 17
ZDHHC17	uc007gzu.1	Mus musculus	zinc finger, DHHC domain containing 17
PLA2G7	uc008cpd.1	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc008cpf.1	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc008cpe.1	Mus musculus	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc010jzf.2	Homo sapiens	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc011dwe.1	Homo sapiens	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc011dwd.1	Homo sapiens	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
PLA2G7	uc010jzg.1	Homo sapiens	phospholipase A2, group VII (platelet-activating factor acetylhydrolase, plasma)
CAPS	uc002mdt.2	Homo sapiens	calcyphosine
CAPS	uc002mdu.2	Homo sapiens	calcyphosine
GPR183	uc007vaq.1	Mus musculus	G protein-coupled receptor 183
GPR183	uc001vog.2	Homo sapiens	G protein-coupled receptor 183
PRF1	uc009xqg.2	Homo sapiens	perforin 1 (pore forming protein)
PRF1	uc001jrf.3	Homo sapiens	perforin 1 (pore forming protein)
PRF1	uc007ffw.1	Mus musculus	perforin 1 (pore forming protein)
PRF1	uc007ffv.1	Mus musculus	perforin 1 (pore forming protein)
CCR1	uc009sgy.2	Mus musculus	chemokine (C-C motif) receptor 1
CCR1	uc003cph.1	Homo sapiens	chemokine (C-C motif) receptor 1
CETN3	uc003kjo.2	Homo sapiens	centrin, EF-hand protein, 3 (CDC31 homolog, yeast)
CETN3	uc007rid.1	Mus musculus	centrin 3
HMMR	uc007ilv.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc007ilu.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc007ilx.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc007ilw.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc007ilt.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc007ils.1	Mus musculus	hyaluronan mediated motility receptor (RHAMM)
HMMR	uc003lzh.2	Homo sapiens	hyaluronan-mediated motility receptor (RHAMM)
HMMR	uc003lzf.2	Homo sapiens	hyaluronan-mediated motility receptor (RHAMM)
HMMR	uc011dem.1	Homo sapiens	hyaluronan-mediated motility receptor (RHAMM)
HMMR	uc003lzg.2	Homo sapiens	hyaluronan-mediated motility receptor (RHAMM)
NCAPH	uc008met.1	Mus musculus	non-SMC condensin I complex, subunit H
NCAPH	uc008mes.1	Mus musculus	non-SMC condensin I complex, subunit H
NCAPH	uc010fhu.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc010yun.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc010fhv.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc010yum.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc010fhw.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc002swa.1	Homo sapiens	non-SMC condensin I complex, subunit H
NCAPH	uc002svz.1	Homo sapiens	non-SMC condensin I complex, subunit H
LPXN	uc010rkk.1	Homo sapiens	leupaxin
LPXN	uc010rkl.1	Homo sapiens	leupaxin
LPXN	uc001nmw.2	Homo sapiens	leupaxin
LPXN	uc009ymp.2	Homo sapiens	leupaxin
LPXN	uc010rkj.1	Homo sapiens	leupaxin
LPXN	uc008guq.1	Mus musculus	leupaxin
IL10RA	uc009pfp.1	Mus musculus	interleukin 10 receptor, alpha
IL10RA	uc009pfo.1	Mus musculus	interleukin 10 receptor, alpha
IL10RA	uc009pfn.1	Mus musculus	interleukin 10 receptor, alpha
IL10RA	uc001prw.2	Homo sapiens	interleukin 10 receptor, alpha
IL10RA	uc010rxl.1	Homo sapiens	interleukin 10 receptor, alpha
IL10RA	uc010rxm.1	Homo sapiens	interleukin 10 receptor, alpha
IL10RA	uc001prv.2	Homo sapiens	interleukin 10 receptor, alpha
IL10RA	uc010rxn.1	Homo sapiens	interleukin 10 receptor, alpha
FCGR1A	uc009wlh.1	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
FCGR1A	uc009wkz.1	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
FCGR1A	uc001esp.3	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
FCGR1A	uc009wlg.2	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
FCGR1A	uc010pbh.1	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
FCGR1A	uc010pbg.1	Homo sapiens	Fc fragment of IgG, high affinity Ic, receptor (CD64); Fc fragment of IgG, high affinity Ia, receptor (CD64)
